text1,text2,joins
2am feedings for the baby are fun when he is all smiles and coos,Happy Star Wars day everyone and Enjoy the holiday UK,True
2am feedings for the baby are fun when he is all smiles and coos,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
2am feedings for the baby are fun when he is all smiles and coos,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
2am feedings for the baby are fun when he is all smiles and coos,i miss you bby wish you were going tomorrow to make me do good,False
2am feedings for the baby are fun when he is all smiles and coos,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
2am feedings for the baby are fun when he is all smiles and coos,SWEEEEET San Fran is awesome Love it there,True
2am feedings for the baby are fun when he is all smiles and coos,Mounce yes and it lasts way past my bedtime,False
2am feedings for the baby are fun when he is all smiles and coos,Hi how are you doing just joined twitter,False
2am feedings for the baby are fun when he is all smiles and coos,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
2am feedings for the baby are fun when he is all smiles and coos,eating ice cream and then getting ready for graduation,False
2am feedings for the baby are fun when he is all smiles and coos,Happy Mothers day to all you Mums out there,True
2am feedings for the baby are fun when he is all smiles and coos,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
2am feedings for the baby are fun when he is all smiles and coos,hemp cloth is marvelous but unfortunately no,False
2am feedings for the baby are fun when he is all smiles and coos,Gonna read a story bout adam lambert online then bed Nighty night,False
2am feedings for the baby are fun when he is all smiles and coos,We saw that in none 3D the baddies the best,True
Soooo high,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,True
Soooo high,also bored at school its my third freelesson freistunde,True
Soooo high,hm Both of us I guess,True
Soooo high,it is u have dissappointed me that past few days,False
Soooo high,romance zero is funny,False
Soooo high,Id rather do the early runbut I am a morning runner,True
Soooo high,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,False
Soooo high,will be back later httpplurkcomprp3k7,True
Soooo high,Aw Torn ace of hearts Hunchback,False
Soooo high,what fun are you speaking of,True
Soooo high,i lost all my friends im alone and sleepyi wanna go home,False
Soooo high,haha yes,True
Soooo high,I give in to easily,False
Soooo high,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
Soooo high,mannnn got an iphone im jealous httpbitlyNgnaR,False
Soooo high,Is at a photoshoot,True
Soooo high,Hes awesome Have you worked with him before Hes a good friend,False
Soooo high,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,True
Soooo high,Chilliin,False
Soooo high,If you know such agent do let me know,True
Soooo high,I still smell of smoke kitchenfire,True
Soooo high,a celticslakers rematch sounds better dont you think lol,False
Soooo high,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
Soooo high,you can ride one you can catch one but its not summer til you pop open one,True
Soooo high,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
Soooo high,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
Soooo high,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
Soooo high,My sources say no,True
Soooo high,I am sooo tired,False
Soooo high,Hey you change your twitter account and you didnt even tell me,True
Soooo high,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
Soooo high,lucky kidi so wanna see loserville pity im in oz,False
Soooo high,fell asleep waiting for my ride,True
Soooo high,Sick With a flu like thing,False
Soooo high,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
Soooo high,Happy Star Wars day everyone and Enjoy the holiday UK,False
Soooo high,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
Soooo high,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
Soooo high,i miss you bby wish you were going tomorrow to make me do good,False
Soooo high,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
Soooo high,SWEEEEET San Fran is awesome Love it there,False
Soooo high,Mounce yes and it lasts way past my bedtime,True
Soooo high,Hi how are you doing just joined twitter,True
Soooo high,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
Soooo high,eating ice cream and then getting ready for graduation,True
Soooo high,Happy Mothers day to all you Mums out there,False
Soooo high,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
Soooo high,hemp cloth is marvelous but unfortunately no,False
Soooo high,Gonna read a story bout adam lambert online then bed Nighty night,True
Soooo high,We saw that in none 3D the baddies the best,False
Both of you,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,True
Both of you,also bored at school its my third freelesson freistunde,True
Both of you,hm Both of us I guess,True
Both of you,it is u have dissappointed me that past few days,False
Both of you,romance zero is funny,False
Both of you,Id rather do the early runbut I am a morning runner,True
Both of you,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,False
Both of you,will be back later httpplurkcomprp3k7,True
Both of you,Aw Torn ace of hearts Hunchback,False
Both of you,what fun are you speaking of,True
Both of you,i lost all my friends im alone and sleepyi wanna go home,False
Both of you,haha yes,True
Both of you,I give in to easily,False
Both of you,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
Both of you,mannnn got an iphone im jealous httpbitlyNgnaR,False
Both of you,Is at a photoshoot,True
Both of you,Hes awesome Have you worked with him before Hes a good friend,False
Both of you,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,True
Both of you,Chilliin,False
Both of you,If you know such agent do let me know,True
Both of you,I still smell of smoke kitchenfire,True
Both of you,a celticslakers rematch sounds better dont you think lol,False
Both of you,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
