text1,text2,joins
2am feedings for the baby are fun when he is all smiles and coos,Happy Star Wars day everyone and Enjoy the holiday UK,False
2am feedings for the baby are fun when he is all smiles and coos,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
2am feedings for the baby are fun when he is all smiles and coos,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
2am feedings for the baby are fun when he is all smiles and coos,i miss you bby wish you were going tomorrow to make me do good,True
2am feedings for the baby are fun when he is all smiles and coos,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
2am feedings for the baby are fun when he is all smiles and coos,SWEEEEET San Fran is awesome Love it there,False
2am feedings for the baby are fun when he is all smiles and coos,Mounce yes and it lasts way past my bedtime,True
2am feedings for the baby are fun when he is all smiles and coos,Hi how are you doing just joined twitter,True
2am feedings for the baby are fun when he is all smiles and coos,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
2am feedings for the baby are fun when he is all smiles and coos,eating ice cream and then getting ready for graduation,True
2am feedings for the baby are fun when he is all smiles and coos,Happy Mothers day to all you Mums out there,False
2am feedings for the baby are fun when he is all smiles and coos,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,True
2am feedings for the baby are fun when he is all smiles and coos,hemp cloth is marvelous but unfortunately no,True
2am feedings for the baby are fun when he is all smiles and coos,Gonna read a story bout adam lambert online then bed Nighty night,True
2am feedings for the baby are fun when he is all smiles and coos,We saw that in none 3D the baddies the best,False
Soooo high,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
Soooo high,also bored at school its my third freelesson freistunde,False
Soooo high,hm Both of us I guess,False
Soooo high,it is u have dissappointed me that past few days,True
Soooo high,romance zero is funny,True
Soooo high,Id rather do the early runbut I am a morning runner,False
Soooo high,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
Soooo high,will be back later httpplurkcomprp3k7,False
Soooo high,Aw Torn ace of hearts Hunchback,True
Soooo high,what fun are you speaking of,False
Soooo high,i lost all my friends im alone and sleepyi wanna go home,True
Soooo high,haha yes,False
Soooo high,I give in to easily,True
Soooo high,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
Soooo high,mannnn got an iphone im jealous httpbitlyNgnaR,True
Soooo high,Is at a photoshoot,False
Soooo high,Hes awesome Have you worked with him before Hes a good friend,True
Soooo high,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
Soooo high,Chilliin,True
Soooo high,If you know such agent do let me know,False
Soooo high,I still smell of smoke kitchenfire,False
Soooo high,a celticslakers rematch sounds better dont you think lol,True
Soooo high,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
Soooo high,you can ride one you can catch one but its not summer til you pop open one,False
Soooo high,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
Soooo high,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
Soooo high,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
Soooo high,My sources say no,False
Soooo high,I am sooo tired,True
Soooo high,Hey you change your twitter account and you didnt even tell me,False
Soooo high,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
Soooo high,lucky kidi so wanna see loserville pity im in oz,True
Soooo high,fell asleep waiting for my ride,False
Soooo high,Sick With a flu like thing,True
Soooo high,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,True
Soooo high,Happy Star Wars day everyone and Enjoy the holiday UK,True
Soooo high,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
Soooo high,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
Soooo high,i miss you bby wish you were going tomorrow to make me do good,True
Soooo high,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
Soooo high,SWEEEEET San Fran is awesome Love it there,True
Soooo high,Mounce yes and it lasts way past my bedtime,False
Soooo high,Hi how are you doing just joined twitter,False
Soooo high,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
Soooo high,eating ice cream and then getting ready for graduation,False
Soooo high,Happy Mothers day to all you Mums out there,True
Soooo high,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,True
Soooo high,hemp cloth is marvelous but unfortunately no,True
Soooo high,Gonna read a story bout adam lambert online then bed Nighty night,False
Soooo high,We saw that in none 3D the baddies the best,True
Both of you,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
Both of you,also bored at school its my third freelesson freistunde,False
Both of you,hm Both of us I guess,False
Both of you,it is u have dissappointed me that past few days,True
Both of you,romance zero is funny,True
Both of you,Id rather do the early runbut I am a morning runner,False
Both of you,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
Both of you,will be back later httpplurkcomprp3k7,False
Both of you,Aw Torn ace of hearts Hunchback,True
Both of you,what fun are you speaking of,False
Both of you,i lost all my friends im alone and sleepyi wanna go home,True
Both of you,haha yes,False
Both of you,I give in to easily,True
Both of you,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
Both of you,mannnn got an iphone im jealous httpbitlyNgnaR,True
Both of you,Is at a photoshoot,False
Both of you,Hes awesome Have you worked with him before Hes a good friend,True
Both of you,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
Both of you,Chilliin,True
Both of you,If you know such agent do let me know,False
Both of you,I still smell of smoke kitchenfire,False
Both of you,a celticslakers rematch sounds better dont you think lol,True
Both of you,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
Both of you,you can ride one you can catch one but its not summer til you pop open one,False
